transaction_id,card_id,merchant_id,device_id,ip_address,amount,timestamp,is_fraud
tx_1897,card_53,merchant_10,device_49,10.0.0.6,29.17,2025-01-08T02:03:00,0
tx_1898,card_38,merchant_11,device_52,10.0.0.65,33.99,2025-01-01T21:18:00,0
tx_1899,card_41,merchant_15,device_23,10.0.0.59,26.46,2025-01-07T23:38:00,0
tx_1900,card_8,merchant_4,device_56,10.0.0.12,18.64,2025-01-28T22:21:00,0
tx_1901,card_51,merchant_29,device_5,10.0.0.39,100.68,2025-01-08T07:28:00,0
tx_1902,card_11,merchant_47,device_24,10.0.0.34,35.1,2025-01-06T02:07:00,0
tx_1903,card_16,merchant_42,device_50,10.0.0.81,15.12,2025-01-03T08:50:00,0
tx_1904,card_20,merchant_45,device_10,10.0.0.13,17.22,2025-01-03T16:39:00,0
tx_1905,card_58,merchant_10,device_3,10.0.0.65,50.08,2025-01-25T04:00:00,0
tx_1906,card_34,merchant_44,device_27,10.0.0.55,26.47,2025-01-04T20:19:00,0
tx_1907,card_11,merchant_13,device_14,10.0.0.69,14.04,2025-01-27T10:28:00,0
tx_1908,card_20,merchant_25,device_21,10.0.0.12,14.16,2025-01-16T06:00:00,0
tx_1909,card_40,merchant_29,device_20,10.0.0.49,33.54,2025-01-22T07:26:00,0
tx_1910,card_60,merchant_7,device_11,10.0.0.49,31.19,2025-01-22T20:43:00,0
tx_1911,card_63,merchant_20,device_48,10.0.0.40,10.7,2025-01-19T03:28:00,1
tx_1912,card_11,merchant_3,device_12,10.0.0.29,25.93,2025-01-28T20:22:00,0
tx_1913,card_6,merchant_33,device_27,10.0.0.3,9.8,2025-01-27T18:57:00,0
tx_1914,card_76,merchant_38,device_17,10.0.0.92,25.31,2025-01-16T21:37:00,0
tx_1915,card_41,merchant_32,device_59,10.0.0.83,99.44,2025-01-16T10:46:00,0
tx_1916,card_10,merchant_36,device_30,10.0.0.13,29.3,2025-01-02T11:37:00,0
tx_1917,card_51,merchant_14,device_44,10.0.0.50,24.33,2025-01-16T10:03:00,0
tx_1918,card_44,merchant_46,device_3,10.0.0.40,43.42,2025-01-23T05:23:00,0
tx_1919,card_49,merchant_8,device_58,10.0.0.99,32.24,2025-01-05T08:56:00,0
tx_1920,card_50,merchant_43,device_46,10.0.0.44,12.98,2025-01-18T00:34:00,0
tx_1921,card_34,merchant_33,device_46,10.0.0.44,40.12,2025-01-08T22:58:00,1
tx_1922,card_15,merchant_5,device_44,10.0.0.2,24.77,2025-01-26T04:28:00,0
tx_1923,card_44,merchant_13,device_17,10.0.0.65,41.3,2025-01-14T20:50:00,0
tx_1924,card_69,merchant_3,device_50,10.0.0.4,54.12,2025-01-10T16:05:00,0
tx_1925,card_38,merchant_41,device_11,10.0.0.27,59.79,2025-01-14T08:41:00,0
tx_1926,card_21,merchant_7,device_47,10.0.0.40,44.21,2025-01-11T12:00:00,0
tx_1927,card_62,merchant_7,device_6,10.0.0.88,14.56,2025-01-17T15:29:00,0
tx_1928,card_1,merchant_10,device_17,10.0.0.98,55.72,2025-01-09T16:40:00,0
tx_1929,card_47,merchant_41,device_53,10.0.0.28,45.22,2025-01-16T08:57:00,0
tx_1930,card_34,merchant_43,device_38,10.0.0.44,76.26,2025-01-19T07:29:00,1
tx_1931,card_47,merchant_19,device_34,10.0.0.36,39.25,2025-01-15T05:01:00,0
tx_1932,card_28,merchant_16,device_26,10.0.0.76,24.93,2025-01-07T14:24:00,0
tx_1933,card_48,merchant_13,device_30,10.0.0.57,31.54,2025-01-15T06:07:00,0
tx_1934,card_76,merchant_19,device_23,10.0.0.12,44.95,2025-01-25T11:06:00,0
tx_1935,card_24,merchant_18,device_24,10.0.0.82,85.48,2025-01-30T00:46:00,0
tx_1936,card_13,merchant_38,device_52,10.0.0.48,143.21,2025-01-11T15:59:00,0
tx_1937,card_4,merchant_35,device_3,10.0.0.32,37.45,2025-01-12T20:24:00,0
tx_1938,card_6,merchant_49,device_3,10.0.0.76,9.27,2025-01-05T11:32:00,1
tx_1939,card_71,merchant_30,device_59,10.0.0.39,40.1,2025-01-06T14:48:00,0
tx_1940,card_7,merchant_38,device_32,10.0.0.11,16.89,2025-01-13T16:44:00,1
tx_1941,card_30,merchant_11,device_21,10.0.0.41,17.64,2025-01-26T04:35:00,0
tx_1942,card_24,merchant_24,device_57,10.0.0.42,28.2,2025-01-19T08:54:00,0
tx_1943,card_31,merchant_47,device_36,10.0.0.88,18.61,2025-01-30T14:31:00,0
tx_1944,card_41,merchant_22,device_38,10.0.0.38,16.42,2025-01-25T22:50:00,0
tx_1945,card_53,merchant_6,device_32,10.0.0.13,99.97,2025-01-27T16:43:00,1
tx_1946,card_20,merchant_36,device_21,10.0.0.33,19.94,2025-01-26T03:02:00,1
tx_1947,card_74,merchant_41,device_5,10.0.0.64,117.33,2025-01-30T16:32:00,0
tx_1948,card_32,merchant_48,device_11,10.0.0.77,79.94,2025-01-11T09:12:00,0
tx_1949,card_78,merchant_38,device_53,10.0.0.44,8.39,2025-01-25T00:00:00,1
tx_1950,card_2,merchant_42,device_24,10.0.0.6,80.34,2025-01-17T13:08:00,0
tx_1951,card_75,merchant_17,device_1,10.0.0.0,23.42,2025-01-06T02:41:00,0
tx_1952,card_50,merchant_44,device_8,10.0.0.73,7.86,2025-01-17T13:49:00,1
tx_1953,card_57,merchant_39,device_55,10.0.0.72,49.67,2025-01-29T12:30:00,0
tx_1954,card_22,merchant_3,device_29,10.0.0.19,170.44,2025-01-22T20:42:00,0
tx_1955,card_44,merchant_17,device_27,10.0.0.69,33.49,2025-01-14T19:02:00,0
tx_1956,card_61,merchant_39,device_27,10.0.0.24,38.0,2025-01-28T04:05:00,1
tx_1957,card_32,merchant_7,device_21,10.0.0.50,18.69,2025-01-23T08:32:00,0
tx_1958,card_63,merchant_10,device_54,10.0.0.97,15.19,2025-01-02T13:49:00,1
tx_1959,card_9,merchant_47,device_22,10.0.0.53,39.4,2025-01-06T06:31:00,0
tx_1960,card_30,merchant_41,device_56,10.0.0.99,53.06,2025-01-06T22:55:00,0
tx_1961,card_61,merchant_38,device_32,10.0.0.13,44.1,2025-01-11T08:33:00,1
tx_1962,card_53,merchant_2,device_18,10.0.0.67,20.57,2025-01-25T18:34:00,1
tx_1963,card_67,merchant_20,device_39,10.0.0.2,33.88,2025-01-14T15:33:00,0
tx_1964,card_19,merchant_17,device_46,10.0.0.44,67.74,2025-01-12T21:59:00,0
tx_1965,card_36,merchant_22,device_28,10.0.0.88,71.42,2025-01-12T13:24:00,1
tx_1966,card_42,merchant_10,device_54,10.0.0.40,6.76,2025-01-21T22:02:00,1
tx_1967,card_18,merchant_2,device_9,10.0.0.28,10.48,2025-01-26T11:57:00,0
tx_1968,card_74,merchant_17,device_15,10.0.0.23,15.33,2025-01-01T00:58:00,0
tx_1969,card_50,merchant_33,device_53,10.0.0.43,15.1,2025-01-22T22:53:00,1
tx_1970,card_60,merchant_11,device_58,10.0.0.72,30.01,2025-01-06T11:50:00,0
tx_1971,card_37,merchant_41,device_26,10.0.0.0,30.0,2025-01-16T20:43:00,0
tx_1972,card_42,merchant_40,device_24,10.0.0.33,23.99,2025-01-13T14:37:00,0
tx_1973,card_4,merchant_36,device_48,10.0.0.35,45.93,2025-01-07T11:50:00,0
tx_1974,card_15,merchant_30,device_34,10.0.0.36,19.91,2025-01-19T08:27:00,0
tx_1975,card_18,merchant_10,device_49,10.0.0.58,16.77,2025-01-02T06:40:00,0
tx_1976,card_14,merchant_37,device_27,10.0.0.72,5.86,2025-01-17T13:02:00,0
tx_1977,card_60,merchant_38,device_32,10.0.0.13,12.97,2025-01-08T01:54:00,1
tx_1978,card_6,merchant_7,device_43,10.0.0.29,10.1,2025-01-16T05:27:00,0
tx_1979,card_50,merchant_13,device_3,10.0.0.76,67.58,2025-01-03T02:58:00,1
tx_1980,card_1,merchant_22,device_41,10.0.0.17,43.63,2025-01-02T09:37:00,0
tx_1981,card_11,merchant_47,device_45,10.0.0.13,18.78,2025-01-16T07:37:00,1
tx_1982,card_56,merchant_15,device_35,10.0.0.62,54.53,2025-01-26T23:39:00,0
tx_1983,card_75,merchant_40,device_58,10.0.0.2,29.2,2025-01-10T07:13:00,0
tx_1984,card_23,merchant_12,device_15,10.0.0.97,15.86,2025-01-29T13:45:00,0
tx_1985,card_45,merchant_29,device_46,10.0.0.59,26.33,2025-01-16T17:08:00,0
tx_1986,card_63,merchant_21,device_20,10.0.0.22,21.33,2025-01-15T00:51:00,0
tx_1987,card_71,merchant_4,device_53,10.0.0.19,19.55,2025-01-19T14:31:00,0
tx_1988,card_31,merchant_47,device_27,10.0.0.11,20.2,2025-01-21T10:39:00,0
tx_1989,card_61,merchant_16,device_57,10.0.0.33,16.03,2025-01-27T03:34:00,1
tx_1990,card_1,merchant_31,device_59,10.0.0.21,30.81,2025-01-20T18:52:00,0
tx_1991,card_44,merchant_13,device_48,10.0.0.97,148.65,2025-01-14T12:46:00,1
tx_1992,card_78,merchant_5,device_54,10.0.0.86,66.91,2025-01-09T23:12:00,1
tx_1993,card_58,merchant_35,device_46,10.0.0.44,36.31,2025-01-07T15:32:00,1
tx_1994,card_49,merchant_13,device_44,10.0.0.88,73.85,2025-01-27T16:18:00,0
tx_1995,card_27,merchant_10,device_16,10.0.0.8,25.26,2025-01-26T16:15:00,0
tx_1996,card_1,merchant_20,device_58,10.0.0.52,19.88,2025-01-12T08:49:00,0
tx_1997,card_46,merchant_31,device_39,10.0.0.2,16.31,2025-01-12T01:16:00,1
tx_1998,card_74,merchant_41,device_12,10.0.0.99,28.67,2025-01-23T06:42:00,0
tx_1999,card_50,merchant_11,device_42,10.0.0.2,73.45,2025-01-29T22:19:00,0
tx_2000,card_67,merchant_17,device_59,10.0.0.72,146.94,2025-01-24T19:13:00,0
tx_2001,card_47,merchant_6,device_45,10.0.0.11,9.52,2025-01-12T17:40:00,1
tx_2002,card_37,merchant_3,device_2,10.0.0.48,122.74,2025-01-12T17:42:00,0
tx_2003,card_15,merchant_15,device_14,10.0.0.13,20.11,2025-01-23T02:41:00,0
tx_2004,card_75,merchant_19,device_54,10.0.0.24,43.96,2025-01-04T15:05:00,0
tx_2005,card_79,merchant_21,device_27,10.0.0.12,54.97,2025-01-11T06:59:00,0
tx_2006,card_38,merchant_48,device_49,10.0.0.43,6.91,2025-01-05T21:17:00,0
tx_2007,card_39,merchant_43,device_18,10.0.0.30,52.48,2025-01-10T19:09:00,0
tx_2008,card_2,merchant_41,device_7,10.0.0.40,29.61,2025-01-06T22:02:00,0
tx_2009,card_50,merchant_20,device_3,10.0.0.40,10.9,2025-01-25T10:56:00,1
tx_2010,card_60,merchant_47,device_32,10.0.0.11,24.49,2025-01-09T14:08:00,1
tx_2011,card_24,merchant_39,device_45,10.0.0.24,26.33,2025-01-25T21:20:00,1
tx_2012,card_47,merchant_6,device_45,10.0.0.11,21.3,2025-01-16T14:15:00,1
tx_2013,card_60,merchant_19,device_20,10.0.0.54,31.79,2025-01-05T21:26:00,0
tx_2014,card_10,merchant_17,device_56,10.0.0.14,60.76,2025-01-06T04:20:00,0
tx_2015,card_62,merchant_48,device_24,10.0.0.25,38.58,2025-01-19T14:04:00,0
tx_2016,card_6,merchant_49,device_16,10.0.0.40,29.77,2025-01-10T05:19:00,1
tx_2017,card_11,merchant_6,device_23,10.0.0.78,12.31,2025-01-24T04:53:00,0
tx_2018,card_29,merchant_16,device_30,10.0.0.66,17.57,2025-01-07T00:42:00,0
tx_2019,card_77,merchant_28,device_34,10.0.0.60,23.53,2025-01-30T06:01:00,0
tx_2020,card_27,merchant_7,device_21,10.0.0.33,48.86,2025-01-14T18:36:00,1
tx_2021,card_58,merchant_43,device_53,10.0.0.9,22.46,2025-01-07T22:25:00,0
tx_2022,card_21,merchant_4,device_6,10.0.0.85,74.68,2025-01-30T07:55:00,0
tx_2023,card_11,merchant_49,device_59,10.0.0.29,34.61,2025-01-10T12:15:00,0
tx_2024,card_45,merchant_49,device_16,10.0.0.97,10.44,2025-01-19T02:12:00,1
tx_2025,card_68,merchant_5,device_1,10.0.0.64,20.69,2025-01-03T01:13:00,0
tx_2026,card_28,merchant_21,device_6,10.0.0.14,56.61,2025-01-02T16:33:00,0
tx_2027,card_5,merchant_9,device_40,10.0.0.39,16.06,2025-01-17T05:25:00,0
tx_2028,card_38,merchant_14,device_10,10.0.0.37,33.51,2025-01-22T03:37:00,0
tx_2029,card_41,merchant_21,device_28,10.0.0.21,36.22,2025-01-24T12:16:00,0
tx_2030,card_42,merchant_32,device_53,10.0.0.12,68.18,2025-01-14T05:16:00,0
tx_2031,card_65,merchant_27,device_37,10.0.0.96,11.0,2025-01-19T12:53:00,0
tx_2032,card_6,merchant_20,device_54,10.0.0.40,38.81,2025-01-30T01:44:00,1
tx_2033,card_18,merchant_30,device_17,10.0.0.69,63.8,2025-01-13T00:09:00,0
tx_2034,card_58,merchant_13,device_48,10.0.0.40,237.66,2025-01-29T21:00:00,0
tx_2035,card_3,merchant_43,device_43,10.0.0.57,25.59,2025-01-10T04:16:00,0
tx_2036,card_22,merchant_47,device_51,10.0.0.9,28.4,2025-01-06T08:21:00,0
tx_2037,card_20,merchant_25,device_8,10.0.0.8,24.09,2025-01-04T22:04:00,0
tx_2038,card_34,merchant_43,device_38,10.0.0.22,18.9,2025-01-23T19:52:00,1
tx_2039,card_1,merchant_8,device_5,10.0.0.38,90.95,2025-01-10T11:04:00,0
tx_2040,card_38,merchant_19,device_7,10.0.0.93,21.28,2025-01-19T07:13:00,0
tx_2041,card_44,merchant_15,device_45,10.0.0.57,69.35,2025-01-17T09:59:00,0
tx_2042,card_70,merchant_28,device_12,10.0.0.16,9.02,2025-01-06T21:00:00,0
tx_2043,card_19,merchant_26,device_49,10.0.0.6,25.22,2025-01-11T10:48:00,0
tx_2044,card_57,merchant_48,device_10,10.0.0.98,51.35,2025-01-16T08:48:00,0
tx_2045,card_7,merchant_6,device_45,10.0.0.11,43.74,2025-01-07T13:46:00,1
tx_2046,card_42,merchant_12,device_5,10.0.0.6,188.76,2025-01-19T00:28:00,0
tx_2047,card_60,merchant_47,device_27,10.0.0.13,19.72,2025-01-23T10:29:00,0
tx_2048,card_16,merchant_17,device_58,10.0.0.51,23.71,2025-01-12T13:48:00,0
tx_2049,card_17,merchant_30,device_8,10.0.0.8,14.95,2025-01-20T23:18:00,0
tx_2050,card_59,merchant_10,device_59,10.0.0.87,25.01,2025-01-14T18:44:00,1
tx_2051,card_24,merchant_21,device_23,10.0.0.43,58.88,2025-01-21T07:03:00,0
tx_2052,card_40,merchant_18,device_56,10.0.0.2,31.46,2025-01-20T00:37:00,0
tx_2053,card_67,merchant_27,device_46,10.0.0.87,55.27,2025-01-21T22:51:00,0
tx_2054,card_46,merchant_26,device_31,10.0.0.55,6.34,2025-01-27T17:12:00,0
tx_2055,card_31,merchant_21,device_46,10.0.0.19,36.17,2025-01-29T06:42:00,0
tx_2056,card_21,merchant_14,device_39,10.0.0.37,66.93,2025-01-19T15:41:00,0
tx_2057,card_72,merchant_47,device_54,10.0.0.39,30.36,2025-01-23T13:26:00,0
tx_2058,card_29,merchant_28,device_50,10.0.0.30,20.44,2025-01-05T19:53:00,0
tx_2059,card_41,merchant_0,device_15,10.0.0.83,90.94,2025-01-08T11:29:00,0
tx_2060,card_11,merchant_46,device_26,10.0.0.60,10.78,2025-01-26T20:21:00,0
tx_2061,card_20,merchant_2,device_46,10.0.0.39,16.54,2025-01-22T13:36:00,0
tx_2062,card_42,merchant_20,device_17,10.0.0.40,37.5,2025-01-03T03:06:00,1
tx_2063,card_48,merchant_20,device_5,10.0.0.70,26.86,2025-01-22T02:16:00,0
tx_2064,card_60,merchant_25,device_29,10.0.0.83,7.26,2025-01-02T02:01:00,0
tx_2065,card_72,merchant_1,device_50,10.0.0.11,34.58,2025-01-03T20:35:00,0
tx_2066,card_6,merchant_0,device_58,10.0.0.23,12.6,2025-01-11T13:24:00,0
tx_2067,card_59,merchant_47,device_48,10.0.0.72,12.48,2025-01-12T03:47:00,0
tx_2068,card_3,merchant_36,device_0,10.0.0.61,26.71,2025-01-29T14:38:00,0
tx_2069,card_16,merchant_15,device_14,10.0.0.83,99.04,2025-01-15T18:14:00,0
tx_2070,card_68,merchant_35,device_46,10.0.0.22,20.86,2025-01-10T11:57:00,0
tx_2071,card_11,merchant_22,device_50,10.0.0.44,13.08,2025-01-12T09:15:00,0
tx_2072,card_34,merchant_49,device_48,10.0.0.65,28.65,2025-01-11T12:21:00,0
tx_2073,card_41,merchant_29,device_10,10.0.0.96,56.73,2025-01-09T03:32:00,0
tx_2074,card_12,merchant_7,device_18,10.0.0.67,25.38,2025-01-16T02:36:00,0
tx_2075,card_72,merchant_7,device_34,10.0.0.91,63.15,2025-01-07T10:46:00,0
tx_2076,card_13,merchant_23,device_23,10.0.0.46,7.88,2025-01-11T08:05:00,0
tx_2077,card_44,merchant_32,device_32,10.0.0.50,20.13,2025-01-17T05:14:00,0
tx_2078,card_35,merchant_37,device_21,10.0.0.38,10.67,2025-01-21T05:42:00,0
tx_2079,card_39,merchant_31,device_45,10.0.0.6,16.92,2025-01-19T10:24:00,0
tx_2080,card_60,merchant_22,device_25,10.0.0.67,22.62,2025-01-30T21:01:00,0
tx_2081,card_15,merchant_35,device_18,10.0.0.58,44.03,2025-01-27T12:57:00,0
tx_2082,card_38,merchant_21,device_24,10.0.0.48,34.43,2025-01-26T13:23:00,0
tx_2083,card_35,merchant_17,device_33,10.0.0.70,52.98,2025-01-24T16:43:00,0
tx_2084,card_58,merchant_49,device_16,10.0.0.65,34.36,2025-01-16T15:11:00,1
tx_2085,card_66,merchant_18,device_37,10.0.0.81,36.61,2025-01-07T19:37:00,0
tx_2086,card_47,merchant_10,device_36,10.0.0.87,115.58,2025-01-23T15:34:00,0
tx_2087,card_33,merchant_3,device_13,10.0.0.23,26.53,2025-01-25T00:33:00,0
tx_2088,card_70,merchant_8,device_51,10.0.0.81,10.39,2025-01-10T09:03:00,0
tx_2089,card_72,merchant_7,device_16,10.0.0.12,29.49,2025-01-25T05:13:00,0
tx_2090,card_58,merchant_38,device_46,10.0.0.9,65.4,2025-01-07T15:28:00,1
tx_2091,card_79,merchant_19,device_43,10.0.0.24,7.79,2025-01-11T13:35:00,0
tx_2092,card_37,merchant_48,device_42,10.0.0.31,133.36,2025-01-21T07:32:00,0
tx_2093,card_52,merchant_48,device_55,10.0.0.95,69.4,2025-01-18T19:53:00,0
tx_2094,card_62,merchant_35,device_47,10.0.0.57,69.35,2025-01-13T11:21:00,0
tx_2095,card_61,merchant_35,device_4,10.0.0.24,21.89,2025-01-30T15:06:00,0
tx_2096,card_29,merchant_45,device_43,10.0.0.51,36.65,2025-01-22T22:24:00,0
tx_2097,card_63,merchant_13,device_3,10.0.0.40,130.74,2025-01-21T14:16:00,1
tx_2098,card_8,merchant_27,device_30,10.0.0.82,18.19,2025-01-11T10:32:00,0
tx_2099,card_22,merchant_36,device_56,10.0.0.78,48.24,2025-01-13T21:43:00,0
tx_2100,card_43,merchant_41,device_7,10.0.0.39,29.5,2025-01-08T05:27:00,0
tx_2101,card_78,merchant_35,device_46,10.0.0.44,10.48,2025-01-09T16:18:00,1
tx_2102,card_47,merchant_23,device_45,10.0.0.23,63.03,2025-01-20T08:54:00,0
tx_2103,card_2,merchant_28,device_46,10.0.0.46,109.55,2025-01-22T08:53:00,0
tx_2104,card_34,merchant_28,device_29,10.0.0.25,78.29,2025-01-04T05:43:00,0
tx_2105,card_59,merchant_0,device_3,10.0.0.8,1.97,2025-01-30T18:28:00,0
tx_2106,card_61,merchant_38,device_45,10.0.0.24,24.84,2025-01-30T00:17:00,0
tx_2107,card_68,merchant_43,device_38,10.0.0.22,27.69,2025-01-16T09:24:00,1
tx_2108,card_17,merchant_7,device_41,10.0.0.84,6.88,2025-01-30T01:36:00,0
tx_2109,card_7,merchant_3,device_31,10.0.0.85,24.86,2025-01-27T23:41:00,0
tx_2110,card_38,merchant_13,device_24,10.0.0.34,14.92,2025-01-17T09:40:00,0
tx_2111,card_27,merchant_45,device_24,10.0.0.29,90.1,2025-01-17T07:54:00,0
tx_2112,card_45,merchant_32,device_28,10.0.0.45,42.65,2025-01-18T22:01:00,0
tx_2113,card_2,merchant_8,device_56,10.0.0.64,26.05,2025-01-05T02:14:00,0
tx_2114,card_29,merchant_39,device_38,10.0.0.5,15.74,2025-01-25T02:16:00,0
tx_2115,card_63,merchant_13,device_17,10.0.0.40,19.31,2025-01-23T07:32:00,1
tx_2116,card_40,merchant_31,device_38,10.0.0.84,59.34,2025-01-28T04:15:00,0
tx_2117,card_44,merchant_12,device_32,10.0.0.77,131.26,2025-01-24T07:50:00,0
tx_2118,card_77,merchant_11,device_17,10.0.0.48,87.92,2025-01-14T17:41:00,0
tx_2119,card_6,merchant_37,device_50,10.0.0.40,24.28,2025-01-18T03:18:00,0
tx_2120,card_16,merchant_21,device_48,10.0.0.73,41.28,2025-01-11T05:01:00,0
tx_2121,card_57,merchant_25,device_54,10.0.0.25,46.07,2025-01-24T07:49:00,0
tx_2122,card_45,merchant_26,device_37,10.0.0.91,27.75,2025-01-06T20:46:00,0
tx_2123,card_9,merchant_6,device_57,10.0.0.11,22.9,2025-01-02T11:15:00,0
tx_2124,card_45,merchant_13,device_48,10.0.0.65,76.46,2025-01-10T15:09:00,1
tx_2125,card_59,merchant_25,device_18,10.0.0.47,11.01,2025-01-26T13:23:00,1
tx_2126,card_31,merchant_0,device_32,10.0.0.13,24.27,2025-01-11T19:16:00,1
tx_2127,card_53,merchant_25,device_18,10.0.0.67,26.85,2025-01-29T08:21:00,1
tx_2128,card_50,merchant_33,device_46,10.0.0.22,11.76,2025-01-08T02:32:00,1
tx_2129,card_22,merchant_0,device_2,10.0.0.44,113.72,2025-01-17T17:19:00,0
tx_2130,card_1,merchant_39,device_57,10.0.0.80,19.6,2025-01-01T01:46:00,0
tx_2131,card_22,merchant_30,device_29,10.0.0.20,79.0,2025-01-30T09:04:00,0
tx_2132,card_66,merchant_16,device_37,10.0.0.20,27.09,2025-01-17T03:37:00,0
tx_2133,card_16,merchant_20,device_54,10.0.0.71,27.39,2025-01-21T01:06:00,0
tx_2134,card_34,merchant_9,device_10,10.0.0.69,39.31,2025-01-23T08:12:00,0
tx_2135,card_28,merchant_5,device_27,10.0.0.33,23.73,2025-01-12T16:14:00,0
tx_2136,card_47,merchant_20,device_25,10.0.0.6,122.62,2025-01-27T12:15:00,0
tx_2137,card_39,merchant_47,device_45,10.0.0.65,16.39,2025-01-17T03:21:00,0
tx_2138,card_37,merchant_10,device_59,10.0.0.80,40.33,2025-01-13T16:38:00,1
tx_2139,card_16,merchant_24,device_55,10.0.0.95,14.79,2025-01-30T18:36:00,0
tx_2140,card_49,merchant_9,device_34,10.0.0.93,73.28,2025-01-21T16:28:00,0
tx_2141,card_9,merchant_15,device_19,10.0.0.17,11.1,2025-01-02T21:00:00,0
tx_2142,card_61,merchant_6,device_32,10.0.0.13,46.77,2025-01-30T21:28:00,1
tx_2143,card_27,merchant_5,device_36,10.0.0.72,36.34,2025-01-10T01:32:00,0
tx_2144,card_50,merchant_0,device_18,10.0.0.88,33.98,2025-01-03T18:35:00,0
tx_2145,card_60,merchant_44,device_5,10.0.0.8,56.34,2025-01-28T23:39:00,0
tx_2146,card_12,merchant_7,device_4,10.0.0.12,27.76,2025-01-05T12:08:00,1
tx_2147,card_0,merchant_43,device_11,10.0.0.91,28.12,2025-01-27T18:14:00,0
tx_2148,card_27,merchant_31,device_7,10.0.0.21,51.46,2025-01-06T01:32:00,0
tx_2149,card_6,merchant_24,device_56,10.0.0.55,10.86,2025-01-30T03:05:00,0
tx_2150,card_3,merchant_38,device_32,10.0.0.40,17.04,2025-01-13T05:17:00,0
tx_2151,card_55,merchant_22,device_35,10.0.0.89,38.75,2025-01-21T20:35:00,0
tx_2152,card_68,merchant_38,device_53,10.0.0.44,94.32,2025-01-07T17:21:00,0
tx_2153,card_74,merchant_39,device_18,10.0.0.82,15.98,2025-01-19T23:18:00,0
tx_2154,card_50,merchant_43,device_46,10.0.0.22,128.17,2025-01-03T12:29:00,0
tx_2155,card_39,merchant_10,device_11,10.0.0.92,15.51,2025-01-30T16:29:00,0
tx_2156,card_17,merchant_35,device_6,10.0.0.47,15.02,2025-01-04T17:54:00,0
tx_2157,card_39,merchant_40,device_7,10.0.0.87,22.38,2025-01-23T12:25:00,0
tx_2158,card_55,merchant_46,device_42,10.0.0.25,41.44,2025-01-07T09:57:00,0
tx_2159,card_69,merchant_16,device_39,10.0.0.70,13.84,2025-01-24T18:28:00,0
tx_2160,card_63,merchant_21,device_4,10.0.0.53,39.6,2025-01-18T03:30:00,0
tx_2161,card_72,merchant_28,device_19,10.0.0.36,19.91,2025-01-13T00:12:00,0
tx_2162,card_20,merchant_46,device_39,10.0.0.48,11.88,2025-01-04T22:04:00,0
tx_2163,card_73,merchant_0,device_30,10.0.0.14,18.74,2025-01-18T08:09:00,0
tx_2164,card_36,merchant_42,device_2,10.0.0.68,87.15,2025-01-15T02:12:00,0
tx_2165,card_18,merchant_25,device_20,10.0.0.67,18.97,2025-01-24T21:00:00,0
tx_2166,card_7,merchant_2,device_42,10.0.0.49,33.52,2025-01-27T12:14:00,0
tx_2167,card_15,merchant_12,device_30,10.0.0.47,16.6,2025-01-01T01:37:00,0
tx_2168,card_39,merchant_8,device_37,10.0.0.83,30.41,2025-01-21T03:26:00,0
tx_2169,card_27,merchant_47,device_0,10.0.0.96,23.52,2025-01-04T22:38:00,0
tx_2170,card_48,merchant_19,device_2,10.0.0.63,41.7,2025-01-03T15:59:00,0
tx_2171,card_24,merchant_6,device_32,10.0.0.11,57.92,2025-01-19T19:59:00,1
tx_2172,card_78,merchant_25,device_53,10.0.0.9,91.28,2025-01-18T11:40:00,0
tx_2173,card_47,merchant_49,device_34,10.0.0.95,72.19,2025-01-28T13:11:00,0
tx_2174,card_48,merchant_7,device_3,10.0.0.99,45.42,2025-01-17T14:55:00,1
tx_2175,card_45,merchant_13,device_54,10.0.0.76,48.09,2025-01-13T16:40:00,1
tx_2176,card_5,merchant_25,device_4,10.0.0.67,11.61,2025-01-10T01:54:00,0
tx_2177,card_33,merchant_36,device_5,10.0.0.52,35.76,2025-01-29T19:02:00,0
tx_2178,card_78,merchant_29,device_19,10.0.0.94,164.92,2025-01-08T05:33:00,0
tx_2179,card_68,merchant_3,device_37,10.0.0.10,16.68,2025-01-10T12:18:00,0
tx_2180,card_37,merchant_23,device_47,10.0.0.46,32.3,2025-01-10T05:07:00,0
tx_2181,card_53,merchant_46,device_26,10.0.0.98,26.51,2025-01-03T08:53:00,0
tx_2182,card_24,merchant_39,device_27,10.0.0.11,83.31,2025-01-11T18:25:00,1
tx_2183,card_44,merchant_48,device_53,10.0.0.74,93.25,2025-01-26T11:19:00,0
tx_2184,card_63,merchant_0,device_20,10.0.0.32,64.38,2025-01-12T00:21:00,0
tx_2185,card_3,merchant_30,device_42,10.0.0.54,24.73,2025-01-13T04:51:00,0
tx_2186,card_25,merchant_37,device_53,10.0.0.98,36.42,2025-01-05T18:10:00,0
tx_2187,card_57,merchant_31,device_12,10.0.0.81,20.88,2025-01-02T08:55:00,0
tx_2188,card_75,merchant_36,device_35,10.0.0.55,36.05,2025-01-04T04:18:00,0
tx_2189,card_57,merchant_21,device_43,10.0.0.21,9.38,2025-01-05T08:26:00,0
tx_2190,card_79,merchant_32,device_20,10.0.0.59,8.54,2025-01-26T19:47:00,0
tx_2191,card_58,merchant_43,device_46,10.0.0.43,25.88,2025-01-11T20:12:00,1
tx_2192,card_37,merchant_9,device_30,10.0.0.15,76.07,2025-01-01T11:05:00,0
tx_2193,card_78,merchant_35,device_38,10.0.0.9,53.16,2025-01-06T20:31:00,1
