device_id,device_type,os_type,browser,first_seen,last_seen,transaction_count,is_suspicious
device_003611,ATM,Android,Chrome,2025-09-07,2025-09-22,10,False
device_003612,POS,Android,Firefox,2024-12-20,2025-09-20,9,False
device_003613,Tablet,iOS,Chrome,2025-06-18,2025-09-20,8,False
device_003614,Tablet,Windows,Firefox,2025-04-30,2025-09-18,15,False
device_003615,ATM,Linux,Safari,2025-03-17,2025-09-22,6,False
device_003616,Tablet,Linux,Chrome,2025-05-17,2025-09-20,10,False
device_003617,Mobile,Android,Chrome,2025-01-31,2025-09-20,9,False
device_003618,Tablet,iOS,Edge,2025-09-18,2025-09-23,9,False
device_003619,Mobile,Android,Safari,2025-04-24,2025-09-19,12,False
device_003620,Tablet,iOS,Firefox,2025-01-28,2025-09-20,6,False
device_003621,POS,Android,Chrome,2025-08-27,2025-09-21,11,False
device_003622,Desktop,Windows,Safari,2024-12-19,2025-09-19,9,False
device_003623,ATM,iOS,Edge,2024-11-24,2025-09-18,3,False
device_003624,ATM,MacOS,Firefox,2025-06-04,2025-09-20,13,False
device_003625,POS,iOS,Chrome,2025-08-06,2025-09-19,10,False
device_003626,Desktop,Android,Edge,2025-07-31,2025-09-20,13,False
device_003627,Desktop,iOS,Other,2025-06-15,2025-09-19,13,False
device_003628,ATM,Linux,Firefox,2025-03-31,2025-09-18,15,False
device_003629,POS,Android,Other,2025-06-02,2025-09-20,13,False
device_003630,Desktop,iOS,Chrome,2025-05-29,2025-09-21,13,False
device_003631,Desktop,iOS,Safari,2025-08-03,2025-09-22,4,False
device_003632,Desktop,iOS,Chrome,2025-06-04,2025-09-17,10,False
device_003633,POS,Windows,Edge,2025-01-28,2025-09-18,9,False
device_003634,POS,iOS,Other,2025-08-14,2025-09-19,5,False
device_003635,ATM,Windows,Chrome,2025-06-25,2025-09-19,8,False
device_003636,POS,Linux,Other,2025-06-13,2025-09-23,10,False
device_003637,ATM,Linux,Other,2025-01-13,2025-09-23,10,False
device_003638,Tablet,Linux,Firefox,2025-08-13,2025-09-21,8,False
device_003639,ATM,Windows,Other,2024-10-22,2025-09-23,11,False
device_003640,POS,Android,Chrome,2024-10-06,2025-09-22,7,False
device_003641,Tablet,MacOS,Chrome,2025-04-05,2025-09-22,12,False
device_003642,POS,Linux,Edge,2025-07-05,2025-09-22,7,False
device_003643,Mobile,Linux,Firefox,2025-09-15,2025-09-23,9,False
device_003644,POS,iOS,Chrome,2025-05-08,2025-09-18,9,False
device_003645,POS,iOS,Firefox,2025-04-07,2025-09-22,13,False
device_003646,Tablet,iOS,Chrome,2025-08-29,2025-09-20,9,False
device_003647,Tablet,Linux,Safari,2024-10-25,2025-09-20,10,True
device_003648,ATM,Linux,Edge,2025-03-15,2025-09-17,11,False
device_003649,ATM,Windows,Firefox,2025-05-10,2025-09-17,7,False
device_003650,Tablet,Windows,Other,2025-07-14,2025-09-23,8,False
device_003651,Mobile,iOS,Edge,2024-10-06,2025-09-22,11,False
device_003652,Desktop,Android,Safari,2024-12-28,2025-09-23,9,False
device_003653,POS,Linux,Edge,2025-03-20,2025-09-20,8,True
device_003654,ATM,Android,Edge,2025-03-07,2025-09-19,10,True
device_003655,ATM,MacOS,Safari,2025-01-26,2025-09-22,9,False
device_003656,POS,MacOS,Edge,2025-06-12,2025-09-18,12,False
device_003657,Desktop,Android,Safari,2025-04-11,2025-09-22,9,False
device_003658,ATM,Windows,Safari,2025-05-12,2025-09-22,9,False
device_003659,ATM,MacOS,Chrome,2025-02-06,2025-09-21,5,False
device_003660,POS,Android,Safari,2024-12-21,2025-09-20,9,False
device_003661,Tablet,iOS,Edge,2024-11-10,2025-09-22,13,False
device_003662,Tablet,Linux,Edge,2025-04-12,2025-09-19,12,False
device_003663,Tablet,iOS,Chrome,2024-11-06,2025-09-19,15,False
device_003664,Tablet,Windows,Edge,2024-12-25,2025-09-17,7,False
device_003665,ATM,Linux,Safari,2025-07-15,2025-09-17,9,False
device_003666,POS,MacOS,Edge,2025-05-17,2025-09-23,12,False
device_003667,Tablet,Linux,Other,2025-05-10,2025-09-23,10,False
device_003668,POS,iOS,Chrome,2025-08-15,2025-09-17,13,False
device_003669,POS,MacOS,Safari,2024-10-10,2025-09-23,15,False
device_003670,Tablet,Linux,Safari,2025-05-12,2025-09-17,8,False
device_003671,Mobile,Linux,Other,2025-03-15,2025-09-18,6,False
device_003672,ATM,Linux,Safari,2024-09-26,2025-09-18,8,False
device_003673,ATM,Linux,Safari,2025-02-12,2025-09-18,12,False
device_003674,Mobile,MacOS,Other,2025-03-07,2025-09-21,11,False
device_003675,Desktop,Windows,Firefox,2025-09-15,2025-09-23,6,False
device_003676,POS,Android,Firefox,2024-12-10,2025-09-22,13,False
device_003677,Desktop,iOS,Safari,2025-09-23,2025-09-21,11,False
device_003678,Tablet,Android,Edge,2025-09-05,2025-09-21,11,False
device_003679,Tablet,Linux,Edge,2025-01-27,2025-09-17,12,False
device_003680,Mobile,Android,Chrome,2025-08-30,2025-09-18,11,False
device_003681,Mobile,Linux,Chrome,2025-03-29,2025-09-19,6,False
device_003682,ATM,Linux,Edge,2025-05-03,2025-09-20,11,False
device_003683,POS,MacOS,Edge,2024-09-27,2025-09-19,9,False
device_003684,Tablet,Linux,Edge,2024-10-11,2025-09-17,5,False
device_003685,Mobile,Android,Chrome,2025-01-25,2025-09-18,10,False
device_003686,Tablet,MacOS,Firefox,2025-08-01,2025-09-21,15,False
device_003687,POS,Linux,Other,2024-11-26,2025-09-17,11,False
device_003688,Mobile,Linux,Safari,2025-01-31,2025-09-19,9,False
device_003689,POS,Windows,Edge,2024-12-30,2025-09-21,6,False
device_003690,POS,MacOS,Other,2024-11-16,2025-09-17,9,False
device_003691,Desktop,Android,Edge,2025-09-05,2025-09-18,9,False
device_003692,ATM,Android,Other,2025-06-14,2025-09-17,10,False
device_003693,ATM,MacOS,Other,2025-08-07,2025-09-22,10,False
device_003694,Tablet,iOS,Edge,2025-02-05,2025-09-22,16,False
device_003695,Desktop,Windows,Safari,2024-12-13,2025-09-17,6,False
device_003696,Mobile,MacOS,Other,2025-09-17,2025-09-18,6,False
device_003697,Desktop,Android,Firefox,2025-07-22,2025-09-18,9,False
device_003698,ATM,Linux,Other,2025-05-16,2025-09-21,7,False
device_003699,Desktop,MacOS,Firefox,2025-01-06,2025-09-17,7,False
device_003700,ATM,MacOS,Safari,2025-07-05,2025-09-22,8,True
device_003701,ATM,iOS,Edge,2025-03-20,2025-09-20,12,False
device_003702,POS,iOS,Other,2025-02-20,2025-09-19,15,False
device_003703,POS,Linux,Safari,2025-07-30,2025-09-18,11,False
device_003704,ATM,Android,Firefox,2024-10-15,2025-09-17,5,False
device_003705,ATM,Windows,Other,2025-09-18,2025-09-17,8,False
device_003706,ATM,Windows,Edge,2025-05-01,2025-09-19,9,False
device_003707,Tablet,iOS,Firefox,2024-12-08,2025-09-19,12,False
device_003708,Desktop,MacOS,Firefox,2024-11-25,2025-09-17,4,False
device_003709,Desktop,iOS,Edge,2025-09-14,2025-09-20,11,False
device_003710,Mobile,iOS,Safari,2024-11-20,2025-09-21,8,False
device_003711,ATM,Android,Other,2025-01-25,2025-09-20,10,False
device_003712,ATM,MacOS,Firefox,2025-06-02,2025-09-23,9,False
device_003713,Desktop,MacOS,Firefox,2025-05-08,2025-09-19,12,False
device_003714,Desktop,MacOS,Chrome,2025-07-12,2025-09-23,10,False
device_003715,POS,Windows,Chrome,2025-05-13,2025-09-17,15,False
device_003716,Tablet,Windows,Firefox,2025-05-05,2025-09-17,5,False
device_003717,ATM,MacOS,Other,2024-10-21,2025-09-18,9,False
device_003718,Desktop,iOS,Other,2025-02-14,2025-09-19,6,False
device_003719,POS,Linux,Other,2025-08-24,2025-09-21,11,False
device_003720,ATM,Linux,Other,2024-11-07,2025-09-23,8,False
device_003721,POS,MacOS,Edge,2025-05-17,2025-09-19,7,False
device_003722,Mobile,iOS,Safari,2024-11-08,2025-09-23,9,False
device_003723,Desktop,MacOS,Safari,2025-05-27,2025-09-22,13,False
device_003724,Desktop,Linux,Chrome,2024-11-19,2025-09-18,5,False
device_003725,POS,Windows,Other,2025-04-07,2025-09-18,8,False
device_003726,Mobile,MacOS,Other,2024-12-30,2025-09-21,7,False
device_003727,POS,Linux,Safari,2025-07-10,2025-09-20,13,False
device_003728,ATM,iOS,Edge,2025-05-22,2025-09-18,10,False
device_003729,POS,Windows,Other,2025-08-03,2025-09-23,14,False
device_003730,Tablet,Windows,Firefox,2024-09-25,2025-09-17,10,False
device_003731,POS,Linux,Other,2024-12-10,2025-09-21,15,False
device_003732,POS,Linux,Edge,2025-07-27,2025-09-19,4,False
device_003733,Tablet,MacOS,Other,2025-04-02,2025-09-23,11,False
device_003734,Desktop,Linux,Firefox,2025-01-20,2025-09-18,15,False
device_003735,POS,Linux,Edge,2025-03-31,2025-09-17,13,False
device_003736,POS,Linux,Firefox,2025-06-23,2025-09-23,8,False
device_003737,Desktop,iOS,Edge,2025-02-05,2025-09-19,15,False
device_003738,Desktop,Windows,Other,2025-02-06,2025-09-20,8,False
device_003739,Mobile,Windows,Other,2025-05-25,2025-09-17,8,False
device_003740,POS,iOS,Safari,2025-06-27,2025-09-17,8,False
device_003741,Desktop,Windows,Chrome,2025-06-08,2025-09-22,11,False
device_003742,Desktop,Linux,Firefox,2025-05-16,2025-09-20,9,False
device_003743,POS,Linux,Other,2025-02-16,2025-09-17,8,False
device_003744,Mobile,MacOS,Safari,2024-11-23,2025-09-20,17,False
device_003745,ATM,Windows,Firefox,2024-12-04,2025-09-17,11,False
device_003746,Desktop,Linux,Other,2025-08-22,2025-09-22,8,False
device_003747,Mobile,Linux,Edge,2024-11-21,2025-09-22,8,False
device_003748,POS,iOS,Firefox,2025-01-25,2025-09-18,11,False
device_003749,Desktop,iOS,Other,2024-11-12,2025-09-23,10,False
device_003750,Mobile,Linux,Firefox,2025-02-10,2025-09-18,9,False
device_003751,Mobile,MacOS,Other,2024-10-31,2025-09-20,7,False
device_003752,POS,iOS,Other,2025-06-20,2025-09-17,10,False
device_003753,Desktop,iOS,Chrome,2025-04-30,2025-09-19,6,False
device_003754,POS,Linux,Safari,2025-03-07,2025-09-21,8,False
device_003755,Tablet,iOS,Other,2025-09-05,2025-09-20,9,False
device_003756,ATM,Linux,Other,2025-09-08,2025-09-21,8,False
device_003757,ATM,MacOS,Other,2025-01-05,2025-09-18,9,False
device_003758,ATM,Linux,Edge,2025-07-13,2025-09-23,12,False
device_003759,POS,Windows,Chrome,2025-03-12,2025-09-22,11,False
device_003760,Tablet,Windows,Safari,2025-08-01,2025-09-19,12,False
device_003761,Desktop,MacOS,Safari,2025-07-01,2025-09-18,17,False
device_003762,ATM,Android,Firefox,2025-04-01,2025-09-17,6,False
device_003763,POS,Android,Chrome,2024-10-16,2025-09-19,12,False
device_003764,POS,Windows,Chrome,2025-04-23,2025-09-19,10,False
device_003765,Tablet,Android,Other,2024-11-09,2025-09-18,9,False
device_003766,Desktop,MacOS,Other,2025-06-16,2025-09-17,11,False
device_003767,Desktop,Windows,Firefox,2025-09-07,2025-09-17,6,False
device_003768,Mobile,Windows,Firefox,2025-07-01,2025-09-22,14,False
device_003769,Mobile,Windows,Edge,2024-11-17,2025-09-23,13,False
device_003770,Tablet,Windows,Other,2025-03-29,2025-09-19,6,False
device_003771,ATM,Windows,Safari,2024-09-25,2025-09-18,8,False
device_003772,ATM,Windows,Firefox,2025-02-19,2025-09-23,9,False
device_003773,ATM,Linux,Chrome,2025-02-02,2025-09-21,12,False
device_003774,Desktop,iOS,Other,2025-07-11,2025-09-22,8,False
device_003775,Mobile,Android,Chrome,2025-07-01,2025-09-23,13,False
device_003776,Mobile,iOS,Other,2025-01-20,2025-09-22,5,False
device_003777,POS,Linux,Firefox,2024-12-17,2025-09-23,8,False
device_003778,Desktop,MacOS,Chrome,2025-07-19,2025-09-17,14,False
device_003779,Desktop,Linux,Safari,2024-12-15,2025-09-18,9,False
device_003780,POS,Android,Other,2024-11-15,2025-09-21,18,False
device_003781,POS,Android,Firefox,2025-04-07,2025-09-22,10,False
device_003782,Desktop,iOS,Safari,2025-03-01,2025-09-19,13,False
device_003783,Mobile,Windows,Other,2025-09-01,2025-09-19,4,False
device_003784,Mobile,iOS,Chrome,2025-03-19,2025-09-23,15,False
device_003785,Tablet,MacOS,Safari,2025-01-04,2025-09-21,6,False
device_003786,POS,Android,Other,2024-10-09,2025-09-18,19,False
device_003787,POS,Android,Chrome,2025-08-05,2025-09-20,11,False
device_003788,POS,Linux,Edge,2025-06-22,2025-09-22,4,False
device_003789,Tablet,iOS,Safari,2025-01-08,2025-09-18,6,False
device_003790,POS,iOS,Chrome,2025-08-22,2025-09-17,6,False
device_003791,Desktop,iOS,Other,2025-05-28,2025-09-22,10,False
device_003792,ATM,Linux,Chrome,2025-04-20,2025-09-20,14,False
device_003793,Tablet,Linux,Other,2024-11-02,2025-09-18,12,False
device_003794,Tablet,Android,Firefox,2025-04-05,2025-09-23,10,False
device_003795,Tablet,Android,Other,2024-12-11,2025-09-20,6,False
device_003796,Tablet,Linux,Safari,2025-08-30,2025-09-22,10,False
device_003797,Desktop,iOS,Firefox,2025-09-03,2025-09-19,12,True
device_003798,POS,Android,Edge,2025-09-02,2025-09-21,8,True
device_003799,ATM,Windows,Firefox,2025-06-22,2025-09-20,10,False
device_003800,POS,Linux,Firefox,2025-03-16,2025-09-19,7,False
device_003801,Mobile,iOS,Chrome,2025-03-20,2025-09-19,10,False
device_003802,Tablet,iOS,Safari,2024-10-12,2025-09-20,16,False
device_003803,Tablet,iOS,Firefox,2025-06-09,2025-09-17,9,False
device_003804,Mobile,Linux,Firefox,2025-09-03,2025-09-17,7,False
device_003805,Tablet,iOS,Chrome,2025-07-18,2025-09-20,10,False
device_003806,Tablet,MacOS,Firefox,2025-08-08,2025-09-18,13,False
device_003807,Tablet,iOS,Edge,2025-06-14,2025-09-19,7,False
device_003808,POS,iOS,Edge,2024-10-28,2025-09-21,9,False
device_003809,POS,Android,Chrome,2024-10-24,2025-09-17,6,False
device_003810,ATM,Android,Safari,2025-08-04,2025-09-20,14,False
device_003811,Mobile,iOS,Chrome,2025-03-04,2025-09-21,10,False
device_003812,Desktop,Windows,Safari,2025-08-01,2025-09-22,10,False
device_003813,Mobile,iOS,Firefox,2025-03-17,2025-09-23,8,False
device_003814,Mobile,Android,Chrome,2025-01-18,2025-09-20,9,False
device_003815,Desktop,Windows,Other,2024-11-08,2025-09-20,9,False
device_003816,Mobile,Android,Edge,2025-05-19,2025-09-19,6,False
device_003817,Desktop,Android,Other,2024-11-07,2025-09-17,6,False
device_003818,ATM,MacOS,Safari,2025-08-04,2025-09-22,10,False
device_003819,Mobile,MacOS,Firefox,2024-11-13,2025-09-19,15,False
device_003820,POS,Linux,Firefox,2025-04-26,2025-09-19,10,False
device_003821,POS,Linux,Firefox,2025-09-11,2025-09-21,9,False
device_003822,Tablet,Windows,Edge,2025-05-25,2025-09-19,11,True
device_003823,POS,iOS,Firefox,2025-02-12,2025-09-21,8,False
device_003824,Tablet,MacOS,Chrome,2024-12-29,2025-09-23,7,False
device_003825,Tablet,MacOS,Other,2025-01-24,2025-09-20,15,False
device_003826,ATM,Linux,Other,2024-11-30,2025-09-18,6,False
device_003827,POS,Linux,Firefox,2025-06-19,2025-09-19,7,False
device_003828,ATM,Linux,Safari,2025-09-19,2025-09-19,8,False
device_003829,Mobile,Linux,Edge,2025-06-06,2025-09-17,7,False
device_003830,Mobile,Windows,Edge,2024-10-08,2025-09-19,7,False
device_003831,Mobile,Windows,Edge,2025-06-26,2025-09-18,8,False
device_003832,ATM,Android,Chrome,2025-08-21,2025-09-22,8,False
device_003833,Desktop,iOS,Chrome,2024-12-24,2025-09-23,4,False
device_003834,Desktop,iOS,Safari,2025-04-10,2025-09-23,10,False
device_003835,Desktop,Linux,Safari,2025-06-07,2025-09-23,5,False
device_003836,Mobile,iOS,Safari,2025-09-05,2025-09-21,3,False
device_003837,POS,Android,Firefox,2025-09-16,2025-09-22,7,True
device_003838,Mobile,Linux,Safari,2025-02-11,2025-09-21,11,False
device_003839,Mobile,MacOS,Safari,2025-07-23,2025-09-20,9,False
device_003840,Desktop,Android,Safari,2025-06-06,2025-09-18,12,False
device_003841,Tablet,Android,Other,2025-03-31,2025-09-19,9,False
device_003842,ATM,Windows,Safari,2025-03-01,2025-09-20,12,False
device_003843,Mobile,MacOS,Edge,2025-07-09,2025-09-20,13,False
device_003844,POS,iOS,Firefox,2025-01-05,2025-09-18,12,False
device_003845,Tablet,MacOS,Other,2025-03-05,2025-09-17,7,True
device_003846,Tablet,MacOS,Safari,2025-08-14,2025-09-17,9,False
device_003847,Mobile,MacOS,Firefox,2024-12-10,2025-09-17,3,False
device_003848,ATM,MacOS,Edge,2024-11-13,2025-09-23,2,False
device_003849,Tablet,iOS,Edge,2025-04-04,2025-09-17,9,False
device_003850,POS,Android,Chrome,2025-05-03,2025-09-19,10,False
device_003851,Desktop,MacOS,Safari,2025-02-07,2025-09-23,11,False
device_003852,Desktop,Windows,Edge,2025-01-11,2025-09-22,7,False
device_003853,ATM,Android,Firefox,2025-08-25,2025-09-17,7,False
device_003854,Tablet,MacOS,Chrome,2025-03-24,2025-09-20,8,False
device_003855,ATM,Windows,Firefox,2024-11-09,2025-09-21,9,False
device_003856,Tablet,Android,Edge,2025-08-28,2025-09-19,9,False
device_003857,Desktop,Windows,Chrome,2025-08-26,2025-09-21,14,False
device_003858,ATM,Windows,Firefox,2024-12-10,2025-09-17,18,False
device_003859,Mobile,Windows,Other,2025-07-28,2025-09-22,11,False
device_003860,Mobile,Linux,Safari,2024-10-16,2025-09-23,15,False
device_003861,Mobile,Windows,Other,2025-02-14,2025-09-22,10,False
device_003862,ATM,MacOS,Safari,2025-08-27,2025-09-17,15,False
device_003863,Desktop,Android,Firefox,2025-05-17,2025-09-22,9,False
device_003864,POS,Android,Other,2025-01-25,2025-09-22,8,False
device_003865,Mobile,Linux,Safari,2025-01-27,2025-09-20,10,False
device_003866,POS,iOS,Chrome,2025-04-23,2025-09-18,4,False
device_003867,ATM,MacOS,Chrome,2025-04-01,2025-09-17,9,False
device_003868,POS,iOS,Firefox,2024-12-30,2025-09-23,9,False
device_003869,Desktop,Android,Edge,2024-10-06,2025-09-21,7,False
device_003870,POS,Windows,Edge,2024-10-27,2025-09-19,12,False
device_003871,Desktop,Linux,Edge,2025-06-22,2025-09-17,8,False
device_003872,POS,Linux,Chrome,2025-03-13,2025-09-21,10,False
device_003873,Mobile,Windows,Firefox,2025-09-14,2025-09-21,11,False
device_003874,Desktop,Linux,Other,2024-12-30,2025-09-18,14,False
device_003875,Mobile,Android,Chrome,2025-01-24,2025-09-19,12,False
device_003876,POS,Android,Firefox,2025-08-25,2025-09-18,10,False
device_003877,Desktop,Linux,Chrome,2025-05-25,2025-09-18,9,False
device_003878,POS,Android,Chrome,2025-06-22,2025-09-18,7,False
device_003879,POS,iOS,Other,2025-06-11,2025-09-22,11,False
device_003880,Tablet,iOS,Edge,2025-07-04,2025-09-17,6,False
device_003881,Tablet,Android,Safari,2025-03-04,2025-09-22,10,False
device_003882,Tablet,iOS,Chrome,2025-05-29,2025-09-17,15,False
device_003883,Mobile,Windows,Edge,2025-07-16,2025-09-20,9,False
device_003884,Tablet,Windows,Safari,2024-10-17,2025-09-17,13,False
device_003885,POS,Windows,Safari,2025-04-26,2025-09-23,12,False
device_003886,Tablet,Windows,Edge,2024-10-07,2025-09-22,12,False
device_003887,Tablet,Linux,Safari,2025-09-01,2025-09-22,9,False
device_003888,POS,Android,Firefox,2025-02-05,2025-09-18,5,False
device_003889,Desktop,Windows,Other,2025-05-30,2025-09-20,8,False
device_003890,POS,MacOS,Firefox,2025-03-05,2025-09-22,9,False
device_003891,Tablet,Windows,Chrome,2024-12-13,2025-09-21,7,False
device_003892,Desktop,MacOS,Edge,2025-01-26,2025-09-18,12,False
device_003893,POS,Linux,Safari,2025-07-30,2025-09-21,8,False
device_003894,Desktop,MacOS,Other,2025-02-01,2025-09-20,3,False
device_003895,ATM,MacOS,Other,2024-12-17,2025-09-20,6,False
device_003896,Tablet,iOS,Firefox,2025-04-02,2025-09-17,5,False
device_003897,POS,iOS,Safari,2025-09-23,2025-09-19,6,False
device_003898,ATM,Windows,Chrome,2025-06-09,2025-09-18,7,False
device_003899,POS,Linux,Other,2025-04-23,2025-09-21,8,False
device_003900,Mobile,MacOS,Firefox,2025-01-16,2025-09-19,10,False
device_003901,Desktop,MacOS,Other,2025-08-11,2025-09-19,8,False
device_003902,ATM,Linux,Edge,2025-06-06,2025-09-17,8,False
device_003903,Desktop,Windows,Chrome,2024-10-20,2025-09-18,8,False
device_003904,Desktop,Windows,Safari,2025-03-19,2025-09-21,8,False
device_003905,Mobile,Linux,Firefox,2025-04-21,2025-09-21,9,False
device_003906,POS,Windows,Edge,2025-01-01,2025-09-23,6,False
device_003907,Desktop,iOS,Safari,2025-02-03,2025-09-18,14,False
device_003908,POS,MacOS,Other,2025-07-02,2025-09-17,11,False
device_003909,ATM,iOS,Safari,2024-10-16,2025-09-22,4,False
device_003910,Mobile,Android,Chrome,2025-05-07,2025-09-17,13,False
device_003911,POS,iOS,Other,2025-06-06,2025-09-22,6,False
device_003912,Tablet,MacOS,Edge,2025-06-04,2025-09-18,8,False
device_003913,Desktop,iOS,Other,2025-04-07,2025-09-20,19,False
device_003914,POS,Windows,Safari,2024-11-08,2025-09-23,12,False
device_003915,POS,iOS,Firefox,2025-01-23,2025-09-19,8,False
device_003916,Tablet,Android,Safari,2024-12-16,2025-09-18,6,False
device_003917,ATM,MacOS,Other,2025-04-11,2025-09-22,10,False
device_003918,Desktop,MacOS,Firefox,2025-02-05,2025-09-23,11,False
device_003919,ATM,MacOS,Firefox,2025-03-16,2025-09-17,8,False
device_003920,Tablet,Windows,Chrome,2024-11-10,2025-09-19,6,False
device_003921,ATM,iOS,Chrome,2025-03-12,2025-09-21,7,False
device_003922,ATM,iOS,Edge,2025-02-18,2025-09-18,5,False
device_003923,Tablet,MacOS,Safari,2025-09-20,2025-09-18,10,False
device_003924,Mobile,Linux,Edge,2025-05-28,2025-09-22,15,False
device_003925,Desktop,MacOS,Edge,2024-10-18,2025-09-19,13,False
device_003926,ATM,MacOS,Firefox,2024-10-30,2025-09-17,10,False
device_003927,Mobile,MacOS,Edge,2024-10-13,2025-09-21,11,False
device_003928,Desktop,Android,Edge,2024-10-11,2025-09-22,12,False
device_003929,POS,Linux,Other,2024-11-28,2025-09-20,13,False
device_003930,Tablet,MacOS,Chrome,2024-10-02,2025-09-23,15,False
device_003931,Desktop,MacOS,Edge,2025-05-03,2025-09-17,11,False
device_003932,Mobile,iOS,Chrome,2024-12-06,2025-09-18,9,False
device_003933,POS,Android,Safari,2025-08-09,2025-09-17,15,False
device_003934,ATM,iOS,Other,2024-11-06,2025-09-21,15,False
device_003935,Mobile,Android,Other,2025-01-03,2025-09-17,7,False
device_003936,ATM,Linux,Other,2024-10-02,2025-09-21,13,False
device_003937,ATM,Android,Chrome,2025-03-24,2025-09-21,9,False
device_003938,Tablet,Linux,Other,2025-06-10,2025-09-23,10,False
device_003939,POS,Linux,Chrome,2025-06-13,2025-09-23,9,False
device_003940,Mobile,Android,Other,2025-03-09,2025-09-23,13,False
device_003941,ATM,Linux,Other,2025-06-01,2025-09-22,10,False
device_003942,Mobile,MacOS,Safari,2025-01-04,2025-09-17,10,False
device_003943,Desktop,Windows,Edge,2025-02-24,2025-09-22,10,False
device_003944,Desktop,MacOS,Safari,2025-06-06,2025-09-22,4,True
device_003945,ATM,iOS,Firefox,2025-05-29,2025-09-23,9,False
device_003946,Desktop,Linux,Other,2025-08-01,2025-09-17,4,False
device_003947,ATM,Windows,Other,2024-11-22,2025-09-22,6,False
device_003948,Mobile,Linux,Firefox,2025-05-16,2025-09-20,3,False
device_003949,ATM,Windows,Chrome,2025-01-24,2025-09-18,11,False
device_003950,Mobile,Windows,Safari,2025-06-11,2025-09-23,8,False
device_003951,Tablet,Android,Firefox,2025-01-21,2025-09-18,10,False
device_003952,ATM,MacOS,Safari,2025-02-06,2025-09-19,15,False
device_003953,Tablet,iOS,Edge,2024-12-03,2025-09-19,10,False
device_003954,Tablet,iOS,Chrome,2025-07-17,2025-09-22,14,False
device_003955,Tablet,Windows,Edge,2024-12-31,2025-09-22,11,False
device_003956,Tablet,Android,Firefox,2025-06-21,2025-09-22,7,False
device_003957,Mobile,Linux,Firefox,2025-08-02,2025-09-20,6,False
device_003958,POS,Android,Safari,2024-10-26,2025-09-22,10,False
device_003959,ATM,iOS,Safari,2025-06-29,2025-09-21,9,False
device_003960,ATM,iOS,Other,2025-09-13,2025-09-21,11,False
device_003961,Mobile,Android,Firefox,2025-08-18,2025-09-18,11,False
device_003962,POS,Linux,Firefox,2025-07-17,2025-09-22,8,False
device_003963,Tablet,Android,Safari,2025-04-23,2025-09-20,7,False
device_003964,Tablet,Linux,Safari,2024-10-27,2025-09-18,8,False
device_003965,ATM,MacOS,Safari,2024-11-26,2025-09-17,8,False
device_003966,Mobile,iOS,Edge,2025-05-27,2025-09-17,14,False
device_003967,POS,iOS,Chrome,2024-10-21,2025-09-18,8,False
device_003968,ATM,Windows,Other,2024-11-03,2025-09-17,7,False
device_003969,ATM,iOS,Edge,2024-11-27,2025-09-21,11,False
device_003970,POS,MacOS,Other,2024-12-27,2025-09-21,9,False
device_003971,ATM,iOS,Chrome,2025-06-28,2025-09-20,15,False
device_003972,Tablet,Android,Edge,2024-10-01,2025-09-23,8,False
device_003973,ATM,Android,Other,2024-10-03,2025-09-19,17,False
device_003974,ATM,Windows,Safari,2025-03-23,2025-09-18,12,False
device_003975,ATM,Android,Other,2024-11-27,2025-09-20,8,False
device_003976,Mobile,Linux,Firefox,2025-06-06,2025-09-23,10,False
device_003977,ATM,Android,Safari,2024-12-05,2025-09-19,7,False
device_003978,ATM,iOS,Edge,2025-07-06,2025-09-18,10,True
device_003979,Tablet,MacOS,Other,2025-04-22,2025-09-18,3,False
device_003980,Tablet,MacOS,Chrome,2025-07-22,2025-09-20,13,False
device_003981,Mobile,Windows,Firefox,2025-05-23,2025-09-21,5,False
device_003982,POS,Windows,Other,2025-09-16,2025-09-17,11,False
device_003983,ATM,Linux,Other,2025-02-18,2025-09-22,7,False
device_003984,Tablet,iOS,Chrome,2024-09-26,2025-09-20,9,False
device_003985,Desktop,Windows,Other,2024-12-19,2025-09-20,7,False
device_003986,Mobile,iOS,Other,2025-05-08,2025-09-17,11,False
device_003987,Desktop,iOS,Safari,2024-10-07,2025-09-20,4,False
device_003988,POS,Linux,Chrome,2025-06-23,2025-09-19,11,False
device_003989,Mobile,MacOS,Firefox,2024-11-12,2025-09-18,4,False
device_003990,Desktop,iOS,Edge,2025-03-23,2025-09-21,6,False
device_003991,Tablet,Android,Edge,2025-04-29,2025-09-22,12,False
device_003992,Desktop,iOS,Other,2024-12-28,2025-09-22,10,False
device_003993,Desktop,iOS,Edge,2024-11-04,2025-09-21,9,False
device_003994,Desktop,iOS,Firefox,2025-08-04,2025-09-23,11,False
device_003995,Tablet,iOS,Edge,2024-12-22,2025-09-19,12,False
device_003996,Tablet,Windows,Chrome,2025-01-28,2025-09-20,11,False
device_003997,ATM,MacOS,Edge,2025-01-24,2025-09-23,16,False
device_003998,Desktop,MacOS,Edge,2025-05-05,2025-09-21,5,False
device_003999,ATM,Windows,Safari,2025-07-05,2025-09-17,12,False
device_004000,Desktop,Android,Chrome,2025-08-22,2025-09-23,13,False
device_004001,POS,Windows,Chrome,2024-11-18,2025-09-23,10,False
device_004002,Mobile,Linux,Firefox,2025-03-10,2025-09-20,7,False
device_004003,ATM,MacOS,Chrome,2025-05-28,2025-09-23,9,False
